2024-03-23 11:50:27.268 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2024-03-23 11:50:37.318 [cluster-ClusterId{value='65fe74b4b4f6f52ef3ae74eb', description='null'}-ac-gwobsgg-shard-00-00.aeeridr.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-gwobsgg-shard-00-00.aeeridr.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=531477800, setName='atlas-3scjex-shard-0', canonicalAddress=ac-gwobsgg-shard-00-00.aeeridr.mongodb.net:27017, hosts=[ac-gwobsgg-shard-00-00.aeeridr.mongodb.net:27017, ac-gwobsgg-shard-00-01.aeeridr.mongodb.net:27017, ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017], passives=[], arbiters=[], primary='ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=15, topologyVersion=TopologyVersion{processId=65f9b72e5b84197d37707c70, counter=4}, lastWriteDate=Sat Mar 23 11:50:36 IST 2024, lastUpdateTimeNanos=784452726524600}
2024-03-23 11:50:37.318 [cluster-ClusterId{value='65fe74b4b4f6f52ef3ae74eb', description='null'}-ac-gwobsgg-shard-00-01.aeeridr.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-gwobsgg-shard-00-01.aeeridr.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=521925200, setName='atlas-3scjex-shard-0', canonicalAddress=ac-gwobsgg-shard-00-01.aeeridr.mongodb.net:27017, hosts=[ac-gwobsgg-shard-00-00.aeeridr.mongodb.net:27017, ac-gwobsgg-shard-00-01.aeeridr.mongodb.net:27017, ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017], passives=[], arbiters=[], primary='ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=15, topologyVersion=TopologyVersion{processId=65f9b7f45a4da773f221a597, counter=3}, lastWriteDate=Sat Mar 23 11:50:36 IST 2024, lastUpdateTimeNanos=784452726524700}
2024-03-23 11:50:37.318 [cluster-ClusterId{value='65fe74b4b4f6f52ef3ae74eb', description='null'}-ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=532562000, setName='atlas-3scjex-shard-0', canonicalAddress=ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017, hosts=[ac-gwobsgg-shard-00-00.aeeridr.mongodb.net:27017, ac-gwobsgg-shard-00-01.aeeridr.mongodb.net:27017, ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017], passives=[], arbiters=[], primary='ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff000000000000014c, setVersion=15, topologyVersion=TopologyVersion{processId=65f9b7926eadb0065c74623f, counter=6}, lastWriteDate=Sat Mar 23 11:50:36 IST 2024, lastUpdateTimeNanos=784452726524700}
2024-03-23 11:50:37.327 [cluster-ClusterId{value='65fe74b4b4f6f52ef3ae74eb', description='null'}-ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-gwobsgg-shard-00-02.aeeridr.mongodb.net:27017 with max election id 7fffffff000000000000014c and max set version 15
2024-03-23 11:50:39.570 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-03-23 11:50:40.383 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6a7b4ff5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2a20aa4e, org.springframework.security.web.context.SecurityContextHolderFilter@7db63a01, org.springframework.security.web.header.HeaderWriterFilter@597eb9ac, org.springframework.security.web.authentication.logout.LogoutFilter@7f82a71f, com.MHC.Project.Security.Jwt.AuthTokenFilter@589a4305, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3aac31b7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@57def953, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3f7d73e3, org.springframework.security.web.session.SessionManagementFilter@7a90f33d, org.springframework.security.web.access.ExceptionTranslationFilter@17810908, org.springframework.security.web.access.intercept.AuthorizationFilter@5ac35b17]
2024-03-23 11:50:41.150 [main] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-03-23 11:50:41.512 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.8.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Eclipse Adoptium/17.0.7+7"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@77401977]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2024-03-23 11:50:41.531 [cluster-ClusterId{value='65fe74b9b4f6f52ef3ae74ec', description='null'}-localhost:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=12412800}
2024-03-23 11:50:42.549 [main] WARN  o.s.b.a.f.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.check-template-location=false)
2024-03-23 11:50:42.802 [main] INFO  com.MHC.Project.MhcApplicationTests - Started MhcApplicationTests in 16.319 seconds (process running for 19.412)
2024-03-23 11:50:44.024 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-03-23 11:50:44.031 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-03-23 11:50:44.038 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
